source,segmentName,isTestOffer,campaignName,sourceRefId,offerId,activationDate,discontinueDate,rewardType,statementCreditType,advertiserName,targetTier,headline,descriptionShort,offerThreshold,offerPrice,offerDiscountPct,visitThreshold,minTransactionAmount,linkText,descriptionLong,couponCode,destinationUrl,offerExpiryDate,terms,offerDiscountAbs,maxCashback,offerType,redemptionType,scActivationType,scTxnFromDate,scTxnToDate,txnLookupDays,fulfillmentType,urlOffLink,showRedemptionCode,maxUserBuys,maxOfferBuys,maxAdvertiserBuys,redemptionCodeType,discountCodes,merchantBizInfo,merchantEmail,merchantWebsiteUrl,merchantStoreLocatorUrl,merchantCategory,segmentJson,keyTerms,local,version,campaignType,maxUserBuy,scGracePeriodDays,status,merchantPaysFees,merchantPaysCommission,merchantPaysCashback,fiPaidRevenueShare,commissionType,commissionPercentValue,commissionAbsoluteValue,maxUserPercentage,offerTags,localeDataJson,maxUserRedemptions,offerCurrency,offerCountry,redemptionMode,mifFunded,merchantIca,activateOnEnrollment,targeted,rawOfferStatus
LoyaltyOne,New Customer Acquisition,FALSE,Sephora Statement Credit 15% back - New Customer Acquisition - EN 6-10 080516,MFR00182,8587313d-fc94-3d3d-be17-799f9a857aef,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Sephora,DEFAULT,Get 15% cash back on your first purchase at Sephora,Receive a 15% cash back statement credit on your first purchase at Sephora!,,,15,1,,Activate for free,Receive a 15% cash back statement credit on your first purchase at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'blacklistMerchant':{'notcustomer':[{'condition':'Matches','value':'sephora'}]},'categoryRangeCriteria':{'visitConditions':'BEAUTY,DERMATOLOGY,FACIAL,MAKEUP>5;BEAUTY,DERMATOLOGY,FACIAL,MAKEUP<11'}}",Offer expires 09/29/2016,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 15% back - New Customer Acquisition - EN 6-10,"[{'headline':'Obtenez<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> de remise en argent sur votre premier achat chez Sephora','campaignName':'Sephora Statement Credit 15% back - New Customer Acquisition - FR 6-10 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 1&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> sur le relevé avec votre premier achat chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> sur le relevé avec votre premier achat chez Sephora!'},{'headline':'Get 15% cash back on your first purchase at Sephora','campaignName':'Sephora Statement Credit 15% back - New Customer Acquisition - EN 6-10 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a 15% cash back statement credit on your first purchase at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a 15% cash back statement credit on your first purchase at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,Loyalty Customer,FALSE,Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN 76-99% 080516,MFR00183,6a8b3792-dee4-3d2e-bff0-cabf65b891dd,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Sephora,DEFAULT,Get 10% cash back when you spend $75 or more at Sephora,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,10,1,75,Activate for free,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'categoryShareCriteria':{'spendConditions':'BEAUTY,MAKEUP>=75;BEAUTY,MAKEUP<100','daterange':'6'},'categoryRangeCriteria':{'spendConditions':'BEAUTY,MAKEUP>0','daterange':'6'}}",Offer expires 09/29/2016|$75 minimum spend,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 10% back on $75 - Loyalty Customer - EN 76-99%,"[{'headline':'Obtenez une remise en argent de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - FR 76-99% 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!'},{'headline':'Get 10% cash back when you spend $75 or more at Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN 76-99% 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,Lapsed Customer,FALSE,Sephora Statement Credit $5 back on $50 - Lapsed Customer - EN 2+ 080516,MFR00184,70101c37-a1d1-3450-8f1b-e6ace35ea92f,8/5/2016,9/29/2016,POSTPAIDCREDIT,SPEND_CASH,Sephora,DEFAULT,Get $5 cash back when you spend $50 or more at Sephora,Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!,50,,0,1,50,Activate for free,Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $50 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",5,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'blacklistMerchant':{'notcustomer':[{'condition':'Matches','value':'sephora'}],'daterange':[{'condition':'In the last','value':'6 months'}]},'merchantRangeCriteria':{'visitConditions':'sephora>=2'}}",Offer expires 09/29/2016|$50 minimum spend,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit $5 back on $50 - Lapsed Customer - EN 2+,"[{'headline':'Obtenez<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> de remise en argent avec<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> d\\'achats ou plus chez Sephora','campaignName':'Sephora Statement Credit $5 back on $50 - Lapsed Customer - FR 2+ 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> ou plus chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> ou plus chez Sephora!'},{'headline':'Get $5 cash back when you spend $50 or more at Sephora','campaignName':'Sephora Statement Credit $5 back on $50 - Lapsed Customer - EN 2+ 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $50 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,Loyalty Customer,FALSE,Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN contracted 080516,MFR00183,12eab7b5-6ff0-3e45-8ae2-0500e7f8c854,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Sephora,DEFAULT,Get 10% cash back when you spend $75 or more at Sephora,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,10,1,75,Activate for free,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'categoryShareCriteria':{'spendConditions':'BEAUTY,MAKEUP>0;BEAUTY,MAKEUP<100','daterange':'6'},'categoryRangeCriteria':{'spendConditions':'BEAUTY,MAKEUP>0','daterange':'6'}}",Offer expires 09/29/2016|$75 minimum spend,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 10% back on $75 - Loyalty Customer - EN contracted,"[{'headline':'Obtenez une remise en argent de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - FR contracted 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!'},{'headline':'Get 10% cash back when you spend $75 or more at Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN contracted 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,Loyalty Customer,FALSE,Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN 51-75% 080516,MFR00183,e5ec0d30-814b-3236-a881-4e8a357fe7dd,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Sephora,DEFAULT,Get 10% cash back when you spend $75 or more at Sephora,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,10,1,75,Activate for free,Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'categoryShareCriteria':{'spendConditions':'BEAUTY,MAKEUP>=50;BEAUTY,MAKEUP<75','daterange':'6'},'categoryRangeCriteria':{'spendConditions':'BEAUTY,MAKEUP>0','daterange':'6'}}",Offer expires 09/29/2016|$75 minimum spend,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 10% back on $75 - Loyalty Customer - EN 51-75%,"[{'headline':'Obtenez une remise en argent de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - FR 51-75% 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 10&nbsp;%</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 75&nbsp;$</span> ou plus chez Sephora!'},{'headline':'Get 10% cash back when you spend $75 or more at Sephora','campaignName':'Sephora Statement Credit 10% back on $75 - Loyalty Customer - EN 51-75% 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $75 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a 10% cash back statement credit on your next  purchase of $75 or more at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,New Customer Acquisition,FALSE,Sephora Statement Credit 15% back - New Customer Acquisition - EN 1-5 080516,MFR00182,36c32935-ba50-3d41-9081-b6758d630c18,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Sephora,DEFAULT,Get 15% cash back on your first purchase at Sephora,Receive a 15% cash back statement credit on your first purchase at Sephora!,,,15,1,,Activate for free,Receive a 15% cash back statement credit on your first purchase at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'blacklistMerchant':{'notcustomer':[{'condition':'Matches','value':'sephora'}]},'categoryRangeCriteria':{'visitConditions':'BEAUTY,DERMATOLOGY,FACIAL,MAKEUP>0;BEAUTY,DERMATOLOGY,FACIAL,MAKEUP<6'}}",Offer expires 09/29/2016,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 15% back - New Customer Acquisition - EN 1-5,"[{'headline':'Obtenez<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> de remise en argent sur votre premier achat chez Sephora','campaignName':'Sephora Statement Credit 15% back - New Customer Acquisition - FR 1-5 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 1&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> sur le relevé avec votre premier achat chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 15&nbsp;%</span> sur le relevé avec votre premier achat chez Sephora!'},{'headline':'Get 15% cash back on your first purchase at Sephora','campaignName':'Sephora Statement Credit 15% back - New Customer Acquisition - EN 1-5 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a 15% cash back statement credit on your first purchase at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a 15% cash back statement credit on your first purchase at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
LoyaltyOne,New Customer Acquisition,FALSE,Hatley Statement Credit 20% back - New Customer Acquisition - EN contracted 080516,MFR00186,cd48038c-5541-3fc7-8b36-601b9a5ea7c1,8/5/2016,9/29/2016,POSTPAIDCREDIT,VISIT_PERCENTAGE,Hatley,DEFAULT,Receive 20% cash back at Hatley,Earn 20% cash back on your back-to-school shopping at Hatley stores or through online purchases!,,,20,1,,Activate for free,Earn 20% cash back on your back-to-school shopping at Hatley stores or through online purchases!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Hatley charged to your BMO MasterCard until September 29, 2016. Maximum cash back value is $20.",,20,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.hatley.com/en_ca/,FALSE,1,1,0,UNKNOWN,,,,http://www.hatley.com/en_ca/,http://www.hatley.com/en_ca/customer-service/store-locator/,APPAREL,"{'blacklistMerchant':{'notcustomer':[{'condition':'Matches','value':'hatley'}]},'categoryRangeCriteria':{'visitConditions':'APPAREL,KIDS,BABY,WOMENSAPPAREL,WOMENSSHOES>0'}}",Offer expires 09/29/2016,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit 20% back - New Customer Acquisition - EN contracted,"[{'headline':'Obtenez une remise de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 20&nbsp;%</span> chez Hatley','campaignName':'Hatley Statement Credit 20% back - New Customer Acquisition - FR contracted 080516','storeLocatorUrl':'http://www.hatley.com/fr_ca/customer-service/store-locator/','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 1&nbsp;$</span> en magasin ou en ligne chez Hatley porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016. La valeur de remise en argent maximum est de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 20&nbsp;$</span>.','descriptionLong':'Recevez une remise en argent de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 20&nbsp;%</span> sur vos achats de rentrée scolaire dans les magasins Hatley ou à travers vos achats en ligne!','merchantName':'Hatley','websiteUrl':'http://www.hatley.com/fr_ca/','descriptionShort':'Recevez une remise en argent de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 20&nbsp;%</span> sur vos achats de rentrée scolaire dans les magasins Hatley ou à travers vos achats en ligne!'},{'headline':'Receive 20% cash back at Hatley','campaignName':'Hatley Statement Credit 20% back - New Customer Acquisition - EN contracted 080516','storeLocatorUrl':'http://www.hatley.com/en_ca/customer-service/store-locator/','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $1 in-store or online at Hatley charged to your BMO MasterCard until September 29, 2016. Maximum cash back value is $20.','descriptionLong':'Earn 20% cash back on your back-to-school shopping at Hatley stores or through online purchases!','merchantName':'Hatley','websiteUrl':'http://www.hatley.com/en_ca/','descriptionShort':'Earn 20% cash back on your back-to-school shopping at Hatley stores or through online purchases!'}]",1,CAD,CAN,0,,2001366,FALSE,TRUE,
LoyaltyOne,Lapsed Customer,FALSE,Sephora Statement Credit $5 back on $50 - Lapsed Customer - EN contracted 080516,MFR00184,d51b1902-9c49-3bc0-8c01-edf55a7cfaaf,8/5/2016,9/29/2016,POSTPAIDCREDIT,SPEND_CASH,Sephora,DEFAULT,Get $5 cash back when you spend $50 or more at Sephora,Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!,50,,0,1,50,Activate for free,Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!,,,9/29/2016,"Offer is non-transferable and applies to one purchase of a minimum of $50 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.",5,,PERCENTAGE,5,AUTO_ACTIVATION,8/19/2016,9/29/2016,0,STATEMENT_CREDIT,http://www.sephora.com/?country_switch=ca&lang=en,FALSE,1,1,0,UNKNOWN,,,,http://www.sephora.com/?country_switch=ca&lang=en,http://www.sephora.com/store-locations-events,BEAUTY,"{'blacklistMerchant':{'notcustomer':[{'condition':'Matches','value':'sephora'}],'daterange':[{'condition':'In the last','value':'6 months'}]},'merchantRangeCriteria':{'visitConditions':'sephora>0'}}",Offer expires 09/29/2016|$50 minimum spend,FALSE,,REGULAR,1,0,PENDING,FALSE,TRUE,TRUE,TRUE,% of (total spend on redemption - cashback - fees),10,,,Statement Credit $5 back on $50 - Lapsed Customer - EN contracted,"[{'headline':'Obtenez<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> de remise en argent avec<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> d\\'achats ou plus chez Sephora','campaignName':'Sephora Statement Credit $5 back on $50 - Lapsed Customer - FR contracted 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events?country_switch=ca&lang=fr','locale':'fr_CA','terms':'Cette offre est incessible et s\\'applique à un achat d\\'un minimum de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> en magasin ou en ligne chez Sephora porté à votre MasterCard BMO jusqu\\'au 29 septembre 2016.','descriptionLong':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> ou plus chez Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=fr','descriptionShort':'Obtenez un crédit de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 5&nbsp;$</span> sur le relevé avec votre prochain achat de<span style=\\'white-space: nowrap; line-height:1.2em;\\'> 50&nbsp;$</span> ou plus chez Sephora!'},{'headline':'Get $5 cash back when you spend $50 or more at Sephora','campaignName':'Sephora Statement Credit $5 back on $50 - Lapsed Customer - EN contracted 080516','storeLocatorUrl':'http://www.sephora.com/store-locations-events','locale':'en_CA','terms':'Offer is non-transferable and applies to one purchase of a minimum of $50 in-store or online at Sephora charged to your BMO MasterCard until September 29, 2016.','descriptionLong':'Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!','merchantName':'Sephora','websiteUrl':'http://www.sephora.com/?country_switch=ca&lang=en','descriptionShort':'Receive a $5 cash back statement credit on your next  purchase of $50 or more at Sephora!'}]",1,CAD,CAN,0,,2001409,FALSE,TRUE,
